date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:43	64224/64224	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:07:01%20GMT	https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=2	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-47826985558.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:44	63555/63555	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:20:01%20GMT	https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=3	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698210a.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:45	92540/92540	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:43:33%20GMT	https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=all	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-47826989815.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:46	65146/65146	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:19:55%20GMT	https://www.heise.de/tp/features/Polizeigewalt-Franzoesischer-Innenminister-verbietet-Wuergegriff-4779026.html	/home/alexander/websites/heise/www.heise.de/tp/features/Polizeigewalt-Franzoesischer-Innenminister-verbietet-Wuergegriff-4779026.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:47	49736/49736	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:37:47%20GMT	https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?view=mail	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698ffd2.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:48	70192/70192	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:21:17%20GMT	https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698aa88.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:49	64881/64881	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:27:18%20GMT	https://www.heise.de/tp/features/Weiteres-Indiz-gegen-die-Taeterschaft-von-Anis-Amri-4782968.html	/home/alexander/websites/heise/www.heise.de/tp/features/Weiteres-Indiz-gegen-die-Taeterschaft-von-Anis-Amri-4782968.html	(from https://www.heise.de/tp/features/Frankreich-Protest-gegen-Rassismus-und-Ungerechtigkeit-4782698.html?seite=5)
13:37:50	36047/36047	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:50:50%20GMT	https://www.heise.de/tp/features/Spahn-stellt-den-geplanten-Immunitaetsausweis-zurueck-4714459.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Spahn-stellt-den-geplanten-Immunitaetsausweis-zurueck-4714459aa88.html	(from https://www.heise.de/tp/features/Spahn-stellt-den-geplanten-Immunitaetsausweis-zurueck-4714459.html)
13:37:51	50550/50550	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:37:51%20GMT	https://www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484.html?view=mail	/home/alexander/websites/heise/www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484ffd2.html	(from https://www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484.html)
13:37:52	36397/36397	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:23:32%20GMT	https://www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484aa88.html	(from https://www.heise.de/tp/features/Black-Lives-Matter-Proteste-spuelen-Grossbritanniens-Kolonialgeschichte-hoch-4780484.html)
13:37:53	65398/65398	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:32:32%20GMT	https://www.heise.de/tp/features/Wir-werden-auch-die-Corona-Schulden-nicht-zurueckzahlen-4727599.html	/home/alexander/websites/heise/www.heise.de/tp/features/Wir-werden-auch-die-Corona-Schulden-nicht-zurueckzahlen-4727599.html	(from https://www.heise.de/tp/features/Auch-Billionen-werden-die-schlimmste-Rezession-des-Jahrhunderts-nicht-verhindern-4783292.html?seite=2)
13:37:54	70383/70383	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:46:33%20GMT	https://www.heise.de/tp/features/Und-dann-waren-es-schon-2-4-Billionen-Euro-4771273.html	/home/alexander/websites/heise/www.heise.de/tp/features/Und-dann-waren-es-schon-2-4-Billionen-Euro-4771273.html	(from https://www.heise.de/tp/features/Auch-Billionen-werden-die-schlimmste-Rezession-des-Jahrhunderts-nicht-verhindern-4783292.html?seite=2)
13:37:55	55040/55040	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:33:42%20GMT	https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html?seite=2	/home/alexander/websites/heise/www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-46736045558.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:37:56	62933/62933	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2007:52:05%20GMT	https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html?seite=all	/home/alexander/websites/heise/www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-46736049815.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:37:57	59849/59849	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:46:18%20GMT	https://www.heise.de/tp/features/Coronavirus-auch-in-Spanien-ausser-Kontrolle-4671765.html	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-auch-in-Spanien-ausser-Kontrolle-4671765.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:37:58	66672/66672	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:47:05%20GMT	https://www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-4668166.html	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-4668166.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:37:59	56654/56654	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:07:11%20GMT	https://www.heise.de/tp/features/Keine-Ueberraschung-fuer-die-Geld-Junkies-von-der-EZB-4250217.html	/home/alexander/websites/heise/www.heise.de/tp/features/Keine-Ueberraschung-fuer-die-Geld-Junkies-von-der-EZB-4250217.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:00	59752/59752	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:53:16%20GMT	https://www.heise.de/tp/features/Lagarde-uebernimmt-die-EZB-und-neue-Anleihekaeufe-beginnen-4574138.html	/home/alexander/websites/heise/www.heise.de/tp/features/Lagarde-uebernimmt-die-EZB-und-neue-Anleihekaeufe-beginnen-4574138.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:02	63744/63744	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:01%20GMT	https://www.heise.de/tp/features/Wenn-Trump-China-Waehrungsmanipulation-vorwirft-4490529.html	/home/alexander/websites/heise/www.heise.de/tp/features/Wenn-Trump-China-Waehrungsmanipulation-vorwirft-4490529.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:02	56843/56843	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2000:53:18%20GMT	https://www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-4668166.html?seite=2	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-46681665558.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:03	40556/40556	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:03%20GMT	https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604aa88.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:04	67649/67649	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:36:28%20GMT	https://www.heise.de/tp/features/Gefluegelte-Boten-der-Klimakrise-4785970.html	/home/alexander/websites/heise/www.heise.de/tp/features/Gefluegelte-Boten-der-Klimakrise-4785970.html	(from https://www.heise.de/tp/features/OECD-raeumt-ein-Mit-der-Weltwirtschaft-geht-es-nun-bergab-4673604.html)
13:38:05	59806/59806	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:05%20GMT	https://www.heise.de/tp/features/Ganz-Spanien-im-merkwuerdigen-Alarmzustand-4683104.html	/home/alexander/websites/heise/www.heise.de/tp/features/Ganz-Spanien-im-merkwuerdigen-Alarmzustand-4683104.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:06	63388/63388	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2008:55:59%20GMT	https://www.heise.de/tp/features/Kritik-von-Experten-am-spanischen-Krisenstab-Aufloesen-4685765.html	/home/alexander/websites/heise/www.heise.de/tp/features/Kritik-von-Experten-am-spanischen-Krisenstab-Aufloesen-4685765.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:07	73418/73418	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:32:38%20GMT	https://www.heise.de/tp/features/Danteske-Szenen-in-Spanien-Alte-Menschen-zum-Sterben-zurueckgelassen-4689706.html?seite=all	/home/alexander/websites/heise/www.heise.de/tp/features/Danteske-Szenen-in-Spanien-Alte-Menschen-zum-Sterben-zurueckgelassen-46897069815.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:08	59517/59517	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2002:03:37%20GMT	https://www.heise.de/tp/features/Spanien-nimmt-Italien-den-Corona-Spitzenplatz-ab-4691870.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanien-nimmt-Italien-den-Corona-Spitzenplatz-ab-4691870.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:09	63742/63742	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:01:05%20GMT	https://www.heise.de/tp/features/Coronavirus-Der-kopflose-Westen-4692647.html	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-Der-kopflose-Westen-4692647.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:10	49276/49276	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:10%20GMT	https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html?view=mail	/home/alexander/websites/heise/www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760ffd2.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:12	41243/41243	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:11%20GMT	https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760aa88.html	(from https://www.heise.de/tp/features/Tausende-Tote-zu-spaet-reduziert-Spanien-Aktivitaeten-auf-die-Basisversorgung-4692760.html)
13:38:12	62443/62443	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:25:47%20GMT	https://www.heise.de/tp/features/Coronavirus-Absturz-der-Oelpreise-und-neuer-Schwarzer-Montag-4678921.html	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-Absturz-der-Oelpreise-und-neuer-Schwarzer-Montag-4678921.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:14	55798/55798	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:13:57%20GMT	https://www.heise.de/tp/features/Corona-Krisenmodus-OPEC-Staaten-wollen-massive-Foerderkuerzung-4677177.html	/home/alexander/websites/heise/www.heise.de/tp/features/Corona-Krisenmodus-OPEC-Staaten-wollen-massive-Foerderkuerzung-4677177.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:14	56625/56625	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:47:55%20GMT	https://www.heise.de/tp/features/Turbo-fuer-die-Notenpresse-bei-einer-planlosen-Europaeischen-Zentralbank-4681884.html	/home/alexander/websites/heise/www.heise.de/tp/features/Turbo-fuer-die-Notenpresse-bei-einer-planlosen-Europaeischen-Zentralbank-4681884.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:15	54490/54490	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:15%20GMT	https://www.heise.de/tp/features/FED-laesst-Trump-ohne-Zinssenkung-stehen-4412121.html	/home/alexander/websites/heise/www.heise.de/tp/features/FED-laesst-Trump-ohne-Zinssenkung-stehen-4412121.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:16	66893/66893	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:32:34%20GMT	https://www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-4668166.html?seite=all	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-laesst-Sorgen-um-schwaechelnde-Wirtschaft-explodieren-46681669815.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:17	35865/35865	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:17%20GMT	https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123aa88.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:18	61637/61637	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:36:24%20GMT	https://www.heise.de/tp/features/Ein-ideologischer-Hurrikan-ueber-Polen-4785983.html	/home/alexander/websites/heise/www.heise.de/tp/features/Ein-ideologischer-Hurrikan-ueber-Polen-4785983.html	(from https://www.heise.de/tp/features/Coronavirus-sorgt-fuer-immer-heftigere-Crashs-an-den-Boersen-4684123.html)
13:38:19	59656/59656	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:35:27%20GMT	https://www.heise.de/tp/features/Selbst-Fox-News-rueckt-von-Trump-ab-4724986.html	/home/alexander/websites/heise/www.heise.de/tp/features/Selbst-Fox-News-rueckt-von-Trump-ab-4724986.html	(from https://www.heise.de/tp/features/Schlechte-Nachrichten-fuer-Trump-Hydroxychloroquin-taugt-nicht-viel-4782683.html)
13:38:20	66721/66721	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:59:50%20GMT	https://www.heise.de/tp/features/Covid-19-Der-umstrittene-Infektiologe-Didier-Raoult-4696702.html?seite=all	/home/alexander/websites/heise/www.heise.de/tp/features/Covid-19-Der-umstrittene-Infektiologe-Didier-Raoult-46967029815.html	(from https://www.heise.de/tp/features/Schlechte-Nachrichten-fuer-Trump-Hydroxychloroquin-taugt-nicht-viel-4782683.html)
13:38:21	30900/30900	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:41:27%20GMT	https://www.heise.de/tp/features/Schlechte-Nachrichten-fuer-Trump-Hydroxychloroquin-taugt-nicht-viel-4782683.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Schlechte-Nachrichten-fuer-Trump-Hydroxychloroquin-taugt-nicht-viel-4782683aa88.html	(from https://www.heise.de/tp/features/Schlechte-Nachrichten-fuer-Trump-Hydroxychloroquin-taugt-nicht-viel-4782683.html)
13:38:22	57448/57448	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:02:45%20GMT	https://www.heise.de/tp/features/Gibt-es-ein-portugiesisches-Wunder-3988243.html	/home/alexander/websites/heise/www.heise.de/tp/features/Gibt-es-ein-portugiesisches-Wunder-3988243.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:23	65400/65400	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:06:28%20GMT	https://www.heise.de/tp/features/Spanien-Streit-ueber-Corona-Krisenbewaeltigung-4713211.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanien-Streit-ueber-Corona-Krisenbewaeltigung-4713211.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:24	65261/65261	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:37:09%20GMT	https://www.heise.de/tp/features/EuGH-Urteil-Katalanischer-Ex-Vizepraesident-sitzt-illegal-im-Gefaengnis-und-nicht-im-Europaparlament-4620062.html	/home/alexander/websites/heise/www.heise.de/tp/features/EuGH-Urteil-Katalanischer-Ex-Vizepraesident-sitzt-illegal-im-Gefaengnis-und-nicht-im-Europaparlament-4620062.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:25	58601/58601	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:24:26%20GMT	https://www.heise.de/tp/features/Spanien-Lockdown-zu-spaet-umgesetzt-und-zu-frueh-aufgehoben-4701348.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanien-Lockdown-zu-spaet-umgesetzt-und-zu-frueh-aufgehoben-4701348.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:26	53645/53645	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:11:48%20GMT	https://www.heise.de/tp/features/Verfassungsgericht-Demonstrationsrecht-gilt-trotz-Corona-Pandemie-4704019.html	/home/alexander/websites/heise/www.heise.de/tp/features/Verfassungsgericht-Demonstrationsrecht-gilt-trotz-Corona-Pandemie-4704019.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:27	63509/63509	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:24:36%20GMT	https://www.heise.de/tp/features/Die-Corona-Katastrophe-in-Portugal-ausgefallen-4702934.html	/home/alexander/websites/heise/www.heise.de/tp/features/Die-Corona-Katastrophe-in-Portugal-ausgefallen-4702934.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:29	48832/48832	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:29%20GMT	https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html?view=mail	/home/alexander/websites/heise/www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545ffd2.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:30	44185/44185	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:30%20GMT	https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545aa88.html	(from https://www.heise.de/tp/features/Zum-Glueck-bleibt-uns-Portugal-4713545.html)
13:38:30	64950/64950	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:03:41%20GMT	https://www.heise.de/tp/features/Frankreich-Auf-dem-spanisch-italienischen-Weg-4697335.html	/home/alexander/websites/heise/www.heise.de/tp/features/Frankreich-Auf-dem-spanisch-italienischen-Weg-4697335.html	(from https://www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058.html)
13:38:31	59782/59782	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:28:24%20GMT	https://www.heise.de/tp/features/Schockierender-Anstieg-von-Corona-Toten-in-Frankreich-4700245.html	/home/alexander/websites/heise/www.heise.de/tp/features/Schockierender-Anstieg-von-Corona-Toten-in-Frankreich-4700245.html	(from https://www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058.html)
13:38:32	60552/60552	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:16:51%20GMT	https://www.heise.de/tp/features/In-der-Lombardei-gibt-es-viel-mehr-mit-Corona-verbundene-Tote-als-offiziell-gemeldet-4695910.html	/home/alexander/websites/heise/www.heise.de/tp/features/In-der-Lombardei-gibt-es-viel-mehr-mit-Corona-verbundene-Tote-als-offiziell-gemeldet-4695910.html	(from https://www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058.html)
13:38:34	34132/34132	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:34%20GMT	https://www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058aa88.html	(from https://www.heise.de/tp/features/Dreifache-Zahl-der-Coronavirus-Toten-in-Italien-4710058.html)
13:38:34	70171/70171	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2010:21:10%20GMT	https://www.heise.de/tp/features/Das-ist-keine-Krise-sondern-eine-Katastrophe-4694104.html	/home/alexander/websites/heise/www.heise.de/tp/features/Das-ist-keine-Krise-sondern-eine-Katastrophe-4694104.html	(from https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html)
13:38:36	56234/56234	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:38:35%20GMT	https://www.heise.de/tp/features/Madrid-Rechte-will-Erfolge-der-Linksregierung-zurueckdrehen-4459359.html	/home/alexander/websites/heise/www.heise.de/tp/features/Madrid-Rechte-will-Erfolge-der-Linksregierung-zurueckdrehen-4459359.html	(from https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html)
13:38:36	63805/63805	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2011:13:39%20GMT	https://www.heise.de/tp/features/Spanien-Applaus-in-Verbesserungen-im-Gesundheitswesen-verwandeln-4773519.html	/home/alexander/websites/heise/www.heise.de/tp/features/Spanien-Applaus-in-Verbesserungen-im-Gesundheitswesen-verwandeln-4773519.html	(from https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html)
13:38:37	61901/61901	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:00:41%20GMT	https://www.heise.de/tp/features/Mietenstreik-in-Spanien-geht-in-die-naechste-Phase-4727340.html	/home/alexander/websites/heise/www.heise.de/tp/features/Mietenstreik-in-Spanien-geht-in-die-naechste-Phase-4727340.html	(from https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html)
13:38:38	41835/41835	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jun%202020%2009:24:04%20GMT	https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html?view=print	/home/alexander/websites/heise/www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374aa88.html	(from https://www.heise.de/tp/features/Umgang-mit-Pflegebeduerftigen-in-Madrider-Altenheimen-An-der-Grenze-zur-Euthanasie-4779374.html)
